Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","03/09/2019",8.9,16.0,11.8,3.7,58.48,,21.5,46.8,253.58,7.2,0.0,0.0,0.0,18.0,36.5,1019.1,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/10/2019",6.9,12.7,10.1,5.1,71.47,,17.8,36.0,251.96,5.6,0.0,0.0,0.0,16.0,43.8,1013.7,"weather_type_0, Rain Showers, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/11/2019",0.0,7.0,2.4,0.1,85.42,,14.3,28.4,176.3,-0.9,17.7,12.5,0.0,14.0,55.2,1020.3,"weather_type_0, Light Snow, Mist, Thunderstorm, Heavy Rain And Snow, Light Rain And Snow, Fog, Light Rain, Sky Coverage Increasing, Snow",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/12/2019",-3.0,11.7,5.0,-3.2,59.55,,11.9,21.6,194.95,-5.2,0.0,0.0,0.0,25.6,30.0,1019.1,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/13/2019",-1.0,10.5,5.0,0.8,78.04,,18.0,28.8,169.55,-0.1,1.5,8.33,0.0,11.6,31.7,1014.5,"weather_type_0, Light Drizzle, Rain, Light Rain And Snow, Fog, Light Rain, Sky Coverage Decreasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/14/2019",1.2,12.9,7.0,-1.2,57.29,,13.6,32.4,208.79,2.1,0.0,0.0,0.0,31.8,38.2,1009.4,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/15/2019",1.0,15.5,9.8,1.0,56.98,,14.7,32.4,180.29,-1.5,0.0,0.0,0.0,24.4,27.5,1011.4,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/16/2019",9.5,17.1,12.6,6.3,65.92,,19.6,34.9,236.71,,0.0,0.0,0.0,17.0,39.1,1014.3,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/17/2019",2.8,15.5,11.1,6.2,72.36,,19.6,40.3,244.13,-1.5,0.2,4.17,0.0,12.9,47.5,1012.0,"weather_type_0, Heavy Snow, Light Drizzle, Precipitation In Vicinity, Heavy Drizzle/Rain, Rain, Light Drizzle/Rain, Heavy Rain And Snow, Rain Showers, Hail, Light Rain, Snow",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/18/2019",0.9,5.0,2.9,1.1,87.98,,8.7,14.4,91.17,-0.5,15.39,12.5,0.0,9.4,64.6,1022.8,"weather_type_0, Light Snow, Mist, Rain, Heavy Rain And Snow, Fog, Light Rain, Snow",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
