Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","02/19/2020",-0.9,10.8,5.0,-0.7,69.94,,10.8,32.4,118.63,4.7,0.1,4.17,,21.6,29.9,1022.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/20/2020",-1.6,10.0,4.0,-4.2,57.8,,10.7,18.0,160.96,-3.4,0.0,0.0,,28.9,22.3,1024.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/21/2020",1.1,14.0,5.8,-6.4,43.92,,10.1,21.6,110.38,,0.0,0.0,,30.2,24.8,1029.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/22/2020",4.1,13.0,8.3,0.6,59.82,,21.4,40.7,220.58,2.9,0.0,0.0,,22.3,29.6,1028.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/23/2020",6.6,12.6,9.5,2.9,64.22,,18.6,37.8,222.92,5.6,0.0,0.0,0.0,11.3,39.1,1020.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/24/2020",6.2,11.4,8.5,3.5,71.41,,9.8,21.6,165.7,5.8,0.0,0.0,,13.3,50.7,1017.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/25/2020",8.0,12.4,9.3,6.9,85.32,,19.8,39.3,203.25,7.7,7.31,8.33,,10.6,57.0,1002.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/26/2020",0.5,5.4,1.8,0.4,90.16,,14.1,37.1,183.74,-1.3,19.0,8.33,2.0,4.9,51.7,1006.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/27/2020",0.4,9.5,4.9,-2.3,64.77,,17.6,42.8,196.21,-1.6,2.2,4.17,,28.6,39.5,1006.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/28/2020",-1.8,10.5,3.7,-8.0,47.87,,25.9,55.1,233.91,-1.9,0.0,0.0,,36.7,20.6,1019.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/29/2020",6.6,13.0,8.9,2.2,65.79,,18.8,43.2,232.71,4.6,0.12,4.17,,22.1,63.4,1011.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/01/2020",7.0,11.5,8.3,5.9,85.69,,14.3,29.9,222.21,5.8,34.49,12.5,,13.7,60.0,1003.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/02/2020",7.6,12.7,9.0,6.3,84.13,,18.0,38.2,181.25,6.5,25.6,8.33,,15.6,58.8,998.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/03/2020",3.9,11.0,6.0,3.1,82.44,,18.0,31.0,213.17,1.6,4.49,8.33,,19.9,63.6,1006.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/04/2020",-0.9,8.5,3.7,0.0,78.81,,7.2,17.3,181.96,2.3,0.1,4.17,,15.0,43.8,1014.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/05/2020",1.6,9.9,5.6,0.2,71.16,,12.8,27.7,209.33,0.1,0.0,0.0,1.0,19.2,65.7,1003.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/06/2020",2.9,7.2,4.6,3.1,89.71,,7.2,12.6,174.45,1.7,5.73,8.33,,9.3,51.0,1006.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/07/2020",-0.7,12.0,5.8,-1.7,61.56,,12.5,22.0,153.96,3.5,0.0,0.0,,38.4,26.7,1019.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/08/2020",0.3,11.5,5.2,-2.2,61.87,,6.4,15.1,156.74,1.6,1.0,4.17,,34.3,31.5,1018.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/09/2020",-2.7,11.1,5.9,-0.2,67.74,,7.3,10.8,154.65,-1.2,0.0,0.0,,22.3,41.1,1015.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/10/2020",-0.9,12.8,5.6,0.1,70.87,,10.8,21.6,243.74,-2.8,0.0,0.0,,12.6,41.1,1017.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/11/2020",-0.6,18.8,8.5,1.8,68.0,,15.8,31.7,205.87,-0.5,0.0,0.0,,14.2,9.0,1019.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/12/2020",2.1,16.8,9.4,4.0,72.32,,18.1,32.4,238.96,0.9,0.0,0.0,,11.7,40.3,1015.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/13/2020",2.2,10.8,7.3,4.6,84.17,,19.3,21.6,101.33,4.8,2.4,8.33,0.0,11.3,62.8,1021.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
